Normal Atmosphere,Polluted Atmosphere,Time (sec)
141,346,178.1
141,346,178.2
141,347,178.3
141,346,178.4
141,346,178.5
141,346,178.6
141,346,178.7
141,346,178.8
141,345,178.9
142,344,179
141,345,179.1
141,345,179.2
141,346,179.3
141,347,179.4
142,346,179.5
141,346,179.6
141,346,179.7
141,346,179.8
141,346,179.9
141,346,180
141,346,180.1
141,346,180.2
141,345,180.3
141,345,180.4
141,344,180.5
141,344,180.6
141,344,180.7
141,344,180.8
141,346,180.9
141,346,181
141,342,181.1
141,342,181.2
141,352,181.3
141,342,181.4
141,344,181.5
141,343,181.6
141,342,181.7
141,342,181.8
141,354,181.9
141,353,182
141,352,182.1
141,342,182.2
141,353,182.3
142,339,182.4
141,337,182.5
141,354,182.6
141,347,182.7
141,347,182.8
141,344,182.9
142,343,183
141,342,183.1
142,347,183.2
141,353,183.3
141,345,183.4
141,342,183.5
141,339,183.6
141,335,183.7
141,333,183.8
141,344,183.9
141,346,184
141,346,184.1
142,352,184.2
142,345,184.3
141,354,184.4
141,346,184.5
141,347,184.6
141,346,184.7
141,345,184.8
141,344,184.9
141,343,185
141,342,185.1
141,347,185.2
141,345,185.3
141,343,185.4
141,349,185.5
141,352,185.6
141,352,185.7
141,353,185.8
140,352,185.9
142,352,186
141,347,186.1
141,346,186.2
141,346,186.3
141,349,186.4
141,349,186.5
141,345,186.6
140,346,186.7
141,347,186.8
141,347,186.9
141,348,187
141,346,187.1
141,346,187.2
141,346,187.3
141,345,187.4
142,353,187.5
141,346,187.6
141,346,187.7
141,352,187.8
141,348,187.9
141,346,188
141,346,188.1
141,345,188.2
141,347,188.3
141,347,188.4
141,346,188.5
141,346,188.6
141,345,188.7
140,347,188.8
140,348,188.9
141,345,189
140,346,189.1
140,354,189.2
140,346,189.3
140,349,189.4
140,347,189.5
140,347,189.6
140,347,189.7
141,348,189.8
141,347,189.9
141,344,190
141,345,190.1
140,353,190.2
141,345,190.3
140,343,190.4
140,346,190.5
141,346,190.6
141,347,190.7
141,345,190.8
141,345,190.9
141,346,191
141,345,191.1
141,347,191.2
140,344,191.3
141,346,191.4
141,352,191.5
141,344,191.6
141,354,191.7
141,346,191.8
141,352,191.9
140,343,192
140,348,192.1
141,352,192.2
140,343,192.3
141,345,192.4
141,343,192.5
140,342,192.6
140,345,192.7
140,347,192.8
140,346,192.9
141,354,193
140,348,193.1
141,347,193.2
141,352,193.3
141,346,193.4
141,347,193.5
141,352,193.6
141,349,193.7
140,352,193.8
141,347,193.9
140,349,194
140,345,194.1
140,352,194.2
141,345,194.3
141,344,194.4
141,348,194.5
140,344,194.6
141,347,194.7
140,346,194.8
141,348,194.9
140,348,195
140,351,195.1
140,346,195.2
140,345,195.3
140,345,195.4
141,344,195.5
140,343,195.6
140,344,195.7
140,350,195.8
141,354,195.9
140,346,196
140,343,196.1
141,345,196.2
140,346,196.3
140,348,196.4
141,343,196.5
140,352,196.6
140,345,196.7
140,346,196.8
141,344,196.9
140,344,197
141,345,197.1
141,347,197.2
141,347,197.3
140,344,197.4
140,345,197.5
141,345,197.6
140,352,197.7
140,343,197.8
140,343,197.9
141,347,198
140,345,198.1
140,343,198.2
141,347,198.3
140,344,198.4
140,344,198.5
141,346,198.6
140,343,198.7
140,347,198.8
141,343,198.9
141,353,199
141,350,199.1
140,340,199.2
140,342,199.3
140,352,199.4
141,345,199.5
140,352,199.6
140,346,199.7
140,344,199.8
140,344,199.9
140,352,200
140,354,200.1
140,352,200.2
140,350,200.3
141,351,200.4
140,351,200.5
140,348,200.6
140,342,200.7
140,342,200.8
140,343,200.9
140,353,201
140,345,201.1
141,344,201.2
140,341,201.3
140,339,201.4
140,352,201.5
141,345,201.6
140,345,201.7
140,343,201.8
140,347,201.9
140,344,202
140,348,202.1
141,347,202.2
140,345,202.3
141,346,202.4
140,347,202.5
140,345,202.6
140,345,202.7
140,345,202.8
140,352,202.9
140,347,203
140,346,203.1
140,345,203.2
140,344,203.3
140,345,203.4
140,345,203.5
140,345,203.6
141,344,203.7
140,346,203.8
141,342,203.9
140,350,204
140,345,204.1
141,345,204.2
140,351,204.3
141,349,204.4
140,352,204.5
140,346,204.6
140,345,204.7
140,353,204.8
140,351,204.9
140,344,205
140,346,205.1
140,342,205.2
141,346,205.3
140,345,205.4
140,344,205.5
140,343,205.6
140,343,205.7
140,343,205.8
140,339,205.9
140,339,206
140,348,206.1
140,352,206.2
140,345,206.3
140,345,206.4
140,344,206.5
140,343,206.6
140,345,206.7
140,348,206.8
141,341,206.9
140,354,207
141,348,207.1
140,351,207.2
140,352,207.3
141,352,207.4
140,352,207.5
140,351,207.6
140,352,207.7
140,352,207.8
140,352,207.9
140,347,208
140,347,208.1
140,349,208.2
140,351,208.3
140,348,208.4
140,347,208.5
140,347,208.6
140,347,208.7
140,348,208.8
140,351,208.9
141,349,209
140,348,209.1
141,346,209.2
140,352,209.3
140,346,209.4
140,351,209.5
140,347,209.6
140,346,209.7
140,352,209.8
140,347,209.9
140,343,210
140,348,210.1
140,351,210.2
140,346,210.3
140,347,210.4
140,347,210.5
140,346,210.6
140,345,210.7
140,348,210.8
140,351,210.9
140,347,211
140,345,211.1
140,347,211.2
140,351,211.3
140,349,211.4
140,352,211.5
141,350,211.6
140,351,211.7
141,342,211.8
140,346,211.9
140,344,212
141,342,212.1
141,339,212.2
140,346,212.3
140,347,212.4
140,343,212.5
140,342,212.6
140,348,212.7
140,351,212.8
140,347,212.9
140,350,213
140,351,213.1
140,352,213.2
140,352,213.3
140,351,213.4
140,348,213.5
141,349,213.6
139,347,213.7
140,347,213.8
140,346,213.9
140,347,214
140,347,214.1
140,352,214.2
140,346,214.3
139,347,214.4
140,347,214.5
140,347,214.6
140,348,214.7
140,351,214.8
140,346,214.9
140,346,215
140,347,215.1
140,345,215.2
140,350,215.3
141,346,215.4
140,347,215.5
140,341,215.6
140,345,215.7
140,345,215.8
139,344,215.9
140,345,216
140,343,216.1
140,352,216.2
139,341,216.3
140,340,216.4
140,347,216.5
139,351,216.6
140,351,216.7
140,351,216.8
139,353,216.9
140,346,217
139,347,217.1
139,351,217.2
140,349,217.3
139,346,217.4
140,346,217.5
140,347,217.6
140,351,217.7
139,350,217.8
139,346,217.9
140,346,218
139,350,218.1
139,351,218.2
139,346,218.3
139,346,218.4
139,347,218.5
139,351,218.6
140,351,218.7
139,350,218.8
140,351,218.9
140,351,219
139,352,219.1
139,350,219.2
140,350,219.3
139,347,219.4
139,345,219.5
139,350,219.6
139,349,219.7
139,346,219.8
139,350,219.9
139,351,220
139,347,220.1
139,350,220.2
139,352,220.3
139,345,220.4
140,346,220.5
139,346,220.6
139,350,220.7
139,347,220.8
139,343,220.9
139,346,221
139,346,221.1
139,346,221.2
140,343,221.3
139,351,221.4
139,351,221.5
139,351,221.6
139,345,221.7
139,346,221.8
139,348,221.9
139,346,222
139,346,222.1
139,344,222.2
140,344,222.3
139,347,222.4
139,346,222.5
139,345,222.6
139,346,222.7
139,345,222.8
139,345,222.9
139,344,223
139,350,223.1
138,344,223.2
139,345,223.3
139,346,223.4
139,345,223.5
139,342,223.6
139,345,223.7
139,344,223.8
139,345,223.9
139,350,224
138,350,224.1
139,346,224.2
139,345,224.3
139,351,224.4
139,344,224.5
139,348,224.6
139,344,224.7
140,345,224.8
139,345,224.9
139,351,225
139,343,225.1
139,346,225.2
139,348,225.3
139,345,225.4
139,344,225.5
140,344,225.6
139,341,225.7
139,343,225.8
139,343,225.9
139,344,226
139,345,226.1
139,344,226.2
139,344,226.3
139,344,226.4
138,343,226.5
140,344,226.6
139,344,226.7
139,343,226.8
139,344,226.9
139,344,227
139,344,227.1
139,344,227.2
139,343,227.3
140,344,227.4
140,343,227.5
139,343,227.6
139,350,227.7
139,343,227.8
139,343,227.9
138,343,228
139,350,228.1
139,346,228.2
139,351,228.3
139,341,228.4
139,339,228.5
139,341,228.6
139,340,228.7
139,339,228.8
139,337,228.9
138,337,229
139,344,229.1
138,338,229.2
138,337,229.3
138,342,229.4
138,343,229.5
138,343,229.6
138,342,229.7
138,342,229.8
139,343,229.9
138,343,230
139,344,230.1
138,344,230.2
139,344,230.3
139,343,230.4
138,343,230.5
139,343,230.6
138,343,230.7
138,344,230.8
138,351,230.9
139,351,231
138,349,231.1
138,350,231.2
138,343,231.3
138,341,231.4
139,339,231.5
138,345,231.6
138,345,231.7
139,343,231.8
138,345,231.9
138,346,232
139,346,232.1
138,345,232.2
138,342,232.3
138,352,232.4
138,345,232.5
138,346,232.6
138,349,232.7
138,344,232.8
138,349,232.9
138,343,233
138,345,233.1
138,348,233.2
138,343,233.3
137,344,233.4
138,343,233.5
138,344,233.6
137,343,233.7
137,343,233.8
139,348,233.9
139,345,234
138,342,234.1
138,346,234.2
139,344,234.3
138,346,234.4
138,345,234.5
138,343,234.6
138,343,234.7
137,345,234.8
138,344,234.9
138,345,235
138,343,235.1
137,345,235.2
138,346,235.3
137,349,235.4
138,344,235.5
138,345,235.6
138,348,235.7
138,342,235.8
137,348,235.9
138,347,236
138,348,236.1
138,344,236.2
137,346,236.3
137,348,236.4
138,349,236.5
137,344,236.6
137,348,236.7
138,348,236.8
138,349,236.9
138,349,237
138,344,237.1
138,345,237.2
138,343,237.3
138,343,237.4
138,342,237.5
139,349,237.6
138,350,237.7
138,343,237.8
138,343,237.9
138,348,238
138,348,238.1
138,346,238.2
138,349,238.3
138,344,238.4
137,341,238.5
138,345,238.6
138,344,238.7
138,349,238.8
138,343,238.9
138,344,239
138,342,239.1
138,344,239.2
137,340,239.3
138,344,239.4
137,347,239.5
137,344,239.6
137,349,239.7
138,344,239.8
138,343,239.9
137,344,240
137,344,240.1
137,350,240.2
138,341,240.3
137,342,240.4
138,344,240.5
137,343,240.6
138,346,240.7
138,343,240.8
137,343,240.9
137,340,241
137,343,241.1
137,343,241.2
138,347,241.3
138,344,241.4
138,344,241.5
138,344,241.6
137,342,241.7
138,344,241.8
137,345,241.9
138,349,242
138,344,242.1
137,341,242.2
138,346,242.3
137,343,242.4
137,343,242.5
138,343,242.6
138,343,242.7
137,345,242.8
137,345,242.9
138,342,243
137,340,243.1
137,348,243.2
137,344,243.3
137,345,243.4
137,344,243.5
136,346,243.6
137,347,243.7
137,344,243.8
137,344,243.9
137,344,244
137,344,244.1
137,343,244.2
137,346,244.3
137,345,244.4
137,342,244.5
137,347,244.6
137,344,244.7
137,343,244.8
137,342,244.9
137,342,245
137,343,245.1
137,343,245.2
137,342,245.3
137,342,245.4
137,342,245.5
137,344,245.6
136,341,245.7
137,342,245.8
137,341,245.9
136,343,246
136,345,246.1
136,344,246.2
136,346,246.3
137,341,246.4
137,342,246.5
137,343,246.6
137,341,246.7
136,343,246.8
137,345,246.9
137,342,247
137,341,247.1
136,345,247.2
137,344,247.3
136,347,247.4
137,347,247.5
136,341,247.6
137,342,247.7
136,340,247.8
136,342,247.9
137,341,248
136,347,248.1
137,344,248.2
137,339,248.3
137,342,248.4
136,340,248.5
137,348,248.6
136,344,248.7
136,342,248.8
137,344,248.9
136,342,249
136,343,249.1
137,342,249.2
137,342,249.3
136,343,249.4
136,341,249.5
136,344,249.6
136,345,249.7
136,345,249.8
137,342,249.9
136,345,250
137,343,250.1
136,342,250.2
136,341,250.3
136,343,250.4
137,350,250.5
136,339,250.6
136,343,250.7
137,343,250.8
137,343,250.9
136,347,251
137,345,251.1
137,343,251.2
136,342,251.3
137,343,251.4
137,349,251.5
136,343,251.6
136,345,251.7
137,342,251.8
136,342,251.9
136,343,252
137,342,252.1
137,343,252.2
136,345,252.3
136,344,252.4
137,344,252.5
137,344,252.6
137,343,252.7
136,343,252.8
137,343,252.9
137,344,253
136,344,253.1
137,340,253.2
137,343,253.3
136,343,253.4
137,339,253.5
137,345,253.6
136,342,253.7
136,343,253.8
137,341,253.9
136,343,254
137,349,254.1
137,341,254.2
137,348,254.3
137,343,254.4
137,348,254.5
137,344,254.6
137,348,254.7
136,343,254.8
136,342,254.9
136,342,255
136,342,255.1
136,341,255.2
136,342,255.3
136,342,255.4
137,341,255.5
136,341,255.6
136,342,255.7
136,343,255.8
136,343,255.9
136,344,256
137,343,256.1
136,344,256.2
136,344,256.3
136,344,256.4
136,344,256.5
136,344,256.6
136,344,256.7
136,344,256.8
136,344,256.9
136,344,257
137,343,257.1
137,343,257.2
136,343,257.3
136,342,257.4
137,343,257.5
136,343,257.6
136,342,257.7
136,343,257.8
136,342,257.9
136,339,258
136,340,258.1
136,336,258.2
136,337,258.3
136,339,258.4
136,344,258.5
136,343,258.6
136,341,258.7
136,341,258.8
136,341,258.9
136,341,259
136,341,259.1
136,341,259.2
136,340,259.3
137,340,259.4
136,340,259.5
136,342,259.6
136,342,259.7
136,342,259.8
136,342,259.9
136,342,260
136,341,260.1
136,341,260.2
136,341,260.3
136,341,260.4
136,342,260.5
136,341,260.6
136,342,260.7
136,341,260.8
136,341,260.9
135,341,261
136,341,261.1
136,341,261.2
135,341,261.3
135,340,261.4
135,339,261.5
135,339,261.6
135,339,261.7
136,349,261.8
136,340,261.9
136,348,262
136,349,262.1
135,342,262.2
136,339,262.3
135,336,262.4
136,348,262.5
136,343,262.6
136,342,262.7
136,342,262.8
136,342,262.9
136,342,263
136,342,263.1
135,340,263.2
136,348,263.3
136,348,263.4
136,342,263.5
135,349,263.6
136,343,263.7
136,343,263.8
135,348,263.9
135,342,264
135,338,264.1
136,341,264.2
136,344,264.3
135,344,264.4
136,341,264.5
135,343,264.6
135,342,264.7
135,342,264.8
136,344,264.9
135,348,265
135,345,265.1
135,348,265.2
135,348,265.3
135,347,265.4
135,348,265.5
135,344,265.6
135,348,265.7
135,347,265.8
135,347,265.9
135,343,266
135,341,266.1
135,342,266.2
136,342,266.3
135,342,266.4
135,345,266.5
136,346,266.6
135,342,266.7
135,339,266.8
135,347,266.9
135,347,267
134,342,267.1
134,346,267.2
135,344,267.3
135,343,267.4
135,345,267.5
135,346,267.6
135,344,267.7
136,341,267.8
134,345,267.9
135,342,268
135,342,268.1
135,342,268.2
136,343,268.3
136,342,268.4
135,348,268.5
135,343,268.6
136,342,268.7
135,342,268.8
136,344,268.9
135,347,269
136,346,269.1
135,342,269.2
135,340,269.3
135,342,269.4
135,340,269.5
135,346,269.6
135,346,269.7
135,342,269.8
136,346,269.9
136,348,270
135,340,270.1
135,342,270.2
136,342,270.3
135,342,270.4
135,342,270.5
135,343,270.6
135,341,270.7
134,347,270.8
135,343,270.9
136,342,271
134,342,271.1
134,342,271.2
135,342,271.3
135,341,271.4
135,344,271.5
134,340,271.6
135,343,271.7
135,344,271.8
135,342,271.9
135,344,272
134,343,272.1
135,342,272.2
134,343,272.3
134,343,272.4
135,345,272.5
135,343,272.6
134,342,272.7
136,342,272.8
135,342,272.9
135,348,273
135,342,273.1
135,341,273.2
135,338,273.3
135,340,273.4
135,342,273.5
136,342,273.6
135,344,273.7
135,341,273.8
135,342,273.9
134,345,274
135,341,274.1
136,347,274.2
135,341,274.3
134,341,274.4
135,342,274.5
134,343,274.6
135,347,274.7
136,338,274.8
135,346,274.9
135,342,275
135,344,275.1
135,348,275.2
135,337,275.3
135,342,275.4
137,345,275.5
134,343,275.6
135,347,275.7
135,343,275.8
134,340,275.9
135,340,276
135,347,276.1
135,341,276.2
134,339,276.3
134,341,276.4
134,342,276.5
135,343,276.6
135,343,276.7
135,341,276.8
134,346,276.9
135,342,277
136,342,277.1
137,346,277.2
136,341,277.3
135,342,277.4
135,343,277.5
135,346,277.6
134,346,277.7
135,342,277.8
135,338,277.9
134,341,278
135,338,278.1
134,340,278.2
135,346,278.3
134,339,278.4
134,346,278.5
135,341,278.6
135,341,278.7
135,341,278.8
135,339,278.9
135,346,279
134,341,279.1
135,346,279.2
135,338,279.3
134,340,279.4
135,343,279.5
135,342,279.6
135,342,279.7
135,340,279.8
135,342,279.9
135,341,280
134,340,280.1
135,340,280.2
135,339,280.3
135,344,280.4
135,345,280.5
135,343,280.6
134,340,280.7
135,345,280.8
135,342,280.9
135,343,281
134,343,281.1
135,340,281.2
135,342,281.3
135,341,281.4
135,346,281.5
135,340,281.6
135,339,281.7
135,343,281.8
135,341,281.9
135,340,282
135,341,282.1
136,338,282.2
135,340,282.3
135,344,282.4
135,340,282.5
136,341,282.6
135,340,282.7
134,339,282.8
134,338,282.9
135,338,283
135,339,283.1
135,338,283.2
135,339,283.3
135,339,283.4
135,339,283.5
134,338,283.6
134,338,283.7
135,338,283.8
134,338,283.9
134,339,284
134,339,284.1
134,339,284.2
134,338,284.3
134,343,284.4
135,345,284.5
134,341,284.6
134,344,284.7
134,340,284.8
134,340,284.9
133,341,285
135,341,285.1
134,340,285.2
134,340,285.3
134,345,285.4
134,341,285.5
135,341,285.6
134,342,285.7
134,341,285.8
134,345,285.9
135,343,286
134,344,286.1
135,345,286.2
134,346,286.3
133,345,286.4
136,341,286.5
135,346,286.6
134,341,286.7
133,345,286.8
134,340,286.9
135,346,287
135,345,287.1
135,343,287.2
135,339,287.3
134,341,287.4
134,340,287.5
134,339,287.6
134,339,287.7
135,340,287.8
134,344,287.9
136,342,288
134,340,288.1
134,339,288.2
133,340,288.3
136,341,288.4
135,340,288.5
135,339,288.6
135,339,288.7
135,339,288.8
134,341,288.9
134,339,289
136,340,289.1
134,338,289.2
135,337,289.3
136,337,289.4
136,342,289.5
136,345,289.6
134,340,289.7
133,341,289.8
137,347,289.9
135,338,290
135,345,290.1
134,341,290.2
134,345,290.3
134,344,290.4
134,345,290.5
135,341,290.6
136,340,290.7
135,340,290.8
136,344,290.9
135,341,291
136,344,291.1
134,345,291.2
135,341,291.3
134,340,291.4
134,340,291.5
134,341,291.6
135,344,291.7
134,343,291.8
134,345,291.9
134,340,292
134,344,292.1
135,339,292.2
133,340,292.3
134,340,292.4
134,339,292.5
133,340,292.6
133,341,292.7
133,338,292.8
135,340,292.9
134,345,293
134,337,293.1
134,336,293.2
134,339,293.3
133,342,293.4
137,344,293.5
134,340,293.6
134,342,293.7
136,347,293.8
134,340,293.9
135,339,294
134,339,294.1
134,339,294.2
134,338,294.3
133,338,294.4
134,344,294.5
135,338,294.6
134,342,294.7
135,345,294.8
134,339,294.9
135,341,295
136,337,295.1
136,344,295.2
135,341,295.3
135,344,295.4
134,344,295.5
133,340,295.6
135,341,295.7
137,342,295.8
134,339,295.9
134,339,296
137,340,296.1
135,339,296.2
134,340,296.3
134,343,296.4
135,343,296.5
134,343,296.6
136,345,296.7
134,344,296.8
134,340,296.9
134,344,297
136,340,297.1
135,341,297.2
134,340,297.3
134,341,297.4
134,341,297.5
134,335,297.6
135,336,297.7
134,344,297.8
134,343,297.9
134,339,298
133,343,298.1
133,343,298.2
134,339,298.3
134,341,298.4
134,345,298.5
134,341,298.6
134,341,298.7
135,344,298.8
135,343,298.9
135,344,299
135,343,299.1
134,344,299.2
135,343,299.3
135,341,299.4
135,339,299.5
134,340,299.6
135,344,299.7
136,341,299.8
134,342,299.9
136,338,300
135,344,300.1
135,340,300.2
134,338,300.3
134,345,300.4
134,335,300.5
136,343,300.6
135,343,300.7
134,341,300.8
134,339,300.9
134,343,301
134,343,301.1
136,341,301.2
134,343,301.3
134,339,301.4
135,343,301.5
134,343,301.6
134,337,301.7
134,339,301.8
134,340,301.9
133,340,302
133,340,302.1
134,339,302.2
134,339,302.3
135,339,302.4
134,343,302.5
134,340,302.6
135,343,302.7
134,339,302.8
134,339,302.9
134,344,303
134,343,303.1
134,339,303.2
134,339,303.3
134,341,303.4
135,343,303.5
134,340,303.6
134,344,303.7
134,341,303.8
133,338,303.9
136,344,304
134,344,304.1
136,339,304.2
134,339,304.3
134,340,304.4
136,339,304.5
135,343,304.6
134,339,304.7
134,341,304.8
136,344,304.9
135,343,305
134,344,305.1
134,345,305.2
134,345,305.3
134,345,305.4
133,344,305.5
134,343,305.6
134,344,305.7
134,341,305.8
136,340,305.9
136,345,306
136,340,306.1
135,345,306.2
135,339,306.3
135,340,306.4
134,338,306.5
134,341,306.6
135,344,306.7
134,346,306.8
134,340,306.9
134,340,307
134,344,307.1
134,344,307.2
134,339,307.3
134,344,307.4
134,344,307.5
135,341,307.6
134,345,307.7
136,337,307.8
133,345,307.9
133,344,308
133,341,308.1
134,344,308.2
133,343,308.3
135,344,308.4
134,344,308.5
135,338,308.6
134,338,308.7
135,344,308.8
133,339,308.9
135,338,309
135,340,309.1
136,344,309.2
135,344,309.3
134,346,309.4
136,344,309.5
134,343,309.6
134,339,309.7
135,342,309.8
136,337,309.9
135,338,310
134,344,310.1
134,344,310.2
134,337,310.3
134,337,310.4
134,339,310.5
134,337,310.6
133,336,310.7
133,342,310.8
133,342,310.9
133,344,311
134,339,311.1
134,344,311.2
