MQ-2 Normal Atmosphere,MQ-2 Contaminated Atmosphere,MQ-5Normal Atmosphere,MQ-5 Contaminated Atmosphere (Natural gas),MQ-6 Normal Atmosphere ,MQ-6 Contaminated LPG gas detected ,MQ-8 Normal Atmosphere,MQ-8 Contaminated Atmosphere,MQ-9 Normal Atmosphere,MQ-9 Contaminated Flammable gas detected ,MQ-135 Normal Atmosphere,MQ-135 Contaminated Atmosphere,Time (sec)
83,337,124,485,471,805,144,300,96,1017,146,1015,43.3
83,338,124,485,471,808,144,300,98,1016,145,1016,43.4
83,338,124,485,471,810,144,303,96,1016,145,1016,43.5
84,337,124,485,471,813,144,305,97,1017,146,1016,43.6
83,338,125,485,471,814,144,307,97,1017,145,1016,43.7
83,338,124,485,472,815,144,309,97,1016,146,1016,43.8
84,338,124,485,471,815,143,308,96,1016,145,1016,43.9
83,338,124,485,472,816,144,309,97,1016,146,1015,44
84,337,124,485,471,816,144,310,96,1016,145,1016,44.1
83,338,124,485,471,818,143,311,96,1016,146,1016,44.2
83,337,124,485,471,818,144,310,97,1016,145,1016,44.3
83,337,124,485,471,820,144,310,97,1017,146,1016,44.4
84,337,124,485,471,820,144,310,97,1017,145,1015,44.5
83,338,124,485,471,819,144,312,96,1016,146,1015,44.6
84,337,124,485,471,820,144,313,97,1016,145,1016,44.7
83,337,124,485,471,820,143,314,96,1016,146,1016,44.8
83,337,124,485,471,820,144,314,97,1017,146,1016,44.9
83,338,125,485,472,819,144,314,97,1017,145,1015,45
84,338,124,485,471,819,144,314,97,1017,145,1015,45.1
84,338,124,485,471,819,144,315,97,1016,146,1015,45.2
84,337,124,486,471,819,144,314,97,1015,146,1015,45.3
83,337,124,485,471,818,144,314,96,947,146,1015,45.4
84,338,124,485,471,819,144,315,97,944,145,1015,45.5
83,337,124,485,471,818,143,316,96,942,145,1015,45.6
83,338,124,485,471,818,144,316,97,939,145,1015,45.7
83,337,124,484,471,816,144,316,96,928,146,1015,45.8
83,337,124,485,471,811,144,317,97,914,146,1015,45.9
84,337,124,484,471,808,144,316,97,924,146,1015,46
83,337,124,484,471,807,143,317,97,931,145,1015,46.1
83,337,124,484,471,811,144,317,97,936,146,1015,46.2
83,337,124,484,471,792,144,316,97,932,146,1015,46.3
83,337,123,484,471,811,144,317,97,932,145,1015,46.4
83,337,124,484,471,809,144,317,97,930,146,1015,46.5
83,337,124,484,471,803,144,317,97,932,146,1016,46.6
83,337,124,484,471,805,144,317,96,931,145,1015,46.7
83,337,125,484,471,803,144,316,97,930,145,1015,46.8
83,337,124,484,471,800,144,316,96,930,145,1015,46.9
83,337,124,484,471,794,144,315,97,932,145,1015,47
83,337,124,484,471,785,144,315,97,911,146,1015,47.1
83,337,124,484,471,789,144,315,97,851,145,1016,47.2
83,337,124,484,471,793,144,316,97,787,145,1015,47.3
83,337,124,484,471,792,143,316,97,815,146,1015,47.4
83,337,125,484,471,794,144,317,96,841,146,1016,47.5
83,338,124,484,471,795,144,316,97,843,146,1015,47.6
83,337,124,484,471,796,144,317,96,828,146,1015,47.7
83,337,124,484,471,798,143,316,97,810,145,1015,47.8
83,337,124,484,471,799,143,317,96,766,145,1016,47.9
83,337,124,483,471,807,145,317,97,149,146,1016,48
83,338,124,483,471,806,144,318,96,148,146,1015,48.1
83,337,124,484,471,805,144,318,97,149,145,1014,48.2
84,337,124,483,471,790,144,319,96,149,146,1011,48.3
83,337,124,483,471,768,143,319,97,149,146,1013,48.4
83,337,124,483,471,786,143,320,97,149,146,1016,48.5
83,337,124,483,471,800,144,320,97,149,145,1015,48.6
83,337,124,483,471,806,144,320,96,149,146,1016,48.7
83,337,124,483,471,813,144,321,97,149,145,1015,48.8
83,337,124,483,471,813,143,321,97,149,146,1015,48.9
83,337,124,483,471,813,144,321,96,149,146,1016,49
83,337,125,483,471,814,144,321,96,150,146,1016,49.1
84,337,124,483,471,815,143,321,97,149,146,1015,49.2
83,337,124,483,471,817,144,321,96,149,145,1016,49.3
84,337,124,483,471,817,144,321,96,149,146,1017,49.4
83,337,124,483,471,816,143,321,96,149,146,1016,49.5
83,337,125,483,471,817,143,321,96,150,145,1016,49.6
83,337,124,483,471,817,144,321,96,169,146,1016,49.7
83,337,124,483,471,816,144,321,97,235,146,1016,49.8
84,337,124,482,471,817,143,316,97,150,146,1016,49.9
83,337,124,482,471,817,144,313,96,153,145,1015,50
84,337,124,482,471,818,143,310,97,150,146,1016,50.1
84,337,124,482,471,820,144,310,97,151,146,1017,50.2
83,337,124,482,471,821,143,309,97,151,145,1016,50.3
84,337,124,482,471,822,144,310,97,161,145,1016,50.4
83,336,124,482,471,822,144,313,97,152,146,1015,50.5
84,336,124,482,471,822,143,314,97,151,146,1016,50.6
83,337,124,481,471,822,144,310,97,152,145,1015,50.7
84,336,124,482,471,819,144,309,97,151,145,1015,50.8
83,337,124,482,471,817,143,311,96,151,146,1016,50.9
84,337,124,481,471,816,144,313,96,151,145,1015,51
83,336,124,481,472,815,143,308,97,151,145,1014,51.1
83,337,125,481,471,815,144,312,97,151,146,1015,51.2
84,336,124,481,471,815,143,315,97,151,146,1015,51.3
83,337,123,481,471,816,143,310,97,151,145,1014,51.4
84,336,124,481,471,817,144,312,98,151,146,1015,51.5
83,337,124,481,471,816,144,312,96,151,145,1014,51.6
83,337,124,481,471,815,143,313,96,152,145,1015,51.7
84,336,124,480,471,813,144,317,97,152,145,1015,51.8
83,336,124,480,471,812,144,317,97,151,145,1015,51.9
83,337,125,480,471,813,144,316,97,152,146,1015,52
83,336,124,480,471,815,143,316,97,152,146,1015,52.1
83,336,124,480,471,818,144,314,97,151,146,1015,52.2
83,337,124,481,471,816,144,314,97,152,146,1014,52.3
83,336,124,482,471,818,143,315,97,152,145,1015,52.4
84,336,124,482,471,818,143,314,96,152,146,1014,52.5
83,336,124,482,471,817,144,316,97,152,145,1015,52.6
84,336,124,482,471,815,144,316,96,152,146,1015,52.7
83,337,124,482,471,817,143,316,97,152,145,1015,52.8
83,337,124,482,471,817,143,317,97,152,145,1014,52.9
84,336,124,482,472,816,143,315,96,152,145,1015,53
83,337,125,483,471,816,144,317,97,152,145,1015,53.1
84,337,125,482,471,819,143,317,97,152,146,1014,53.2
83,337,124,483,471,813,143,316,97,152,146,1015,53.3
83,336,124,482,471,816,144,314,96,152,146,1015,53.4
84,337,124,481,471,816,143,315,96,152,145,1015,53.5
83,336,124,482,471,816,143,318,97,152,146,1015,53.6
83,336,124,481,471,814,143,318,97,152,145,1015,53.7
83,336,124,481,471,809,144,315,96,152,146,1015,53.8
83,336,124,482,471,814,143,316,97,152,145,1015,53.9
83,337,124,482,471,803,143,316,97,153,145,1014,54
83,336,124,482,471,806,143,315,97,153,146,1015,54.1
83,337,124,481,471,755,143,316,96,149,146,1015,54.2
83,336,124,481,471,780,144,315,97,150,146,1015,54.3
84,336,124,481,471,737,143,317,96,149,145,1015,54.4
83,336,124,481,471,740,143,315,96,181,145,1015,54.5
84,336,124,480,471,737,143,316,96,218,146,1015,54.6
83,336,124,480,471,738,143,318,97,152,145,1015,54.7
83,336,123,481,471,761,143,321,97,166,146,1014,54.8
83,336,124,480,471,779,144,321,97,170,145,1014,54.9
83,336,124,480,471,781,143,321,97,174,146,1014,55
83,336,124,480,471,761,144,320,97,212,145,1014,55.1
83,336,124,480,471,773,143,321,97,160,145,1014,55.2
84,336,124,480,471,778,143,321,96,154,145,1015,55.3
83,337,124,480,472,785,143,321,96,151,145,1014,55.4
84,336,124,478,472,785,143,320,96,153,145,1015,55.5
83,337,124,478,471,785,143,320,96,165,145,1014,55.6
83,336,124,477,471,786,144,320,96,158,146,1014,55.7
83,336,124,478,471,788,143,321,97,199,146,1015,55.8
83,336,124,477,471,793,144,321,96,187,145,1014,55.9
83,336,124,477,471,796,144,320,97,158,146,1015,56
83,337,124,477,471,797,143,320,96,162,145,1014,56.1
83,336,124,477,471,799,144,321,97,253,146,1014,56.2
83,336,124,477,471,818,144,320,97,200,146,1015,56.3
83,336,124,477,471,818,143,321,97,337,146,1014,56.4
83,336,124,477,471,741,143,322,97,389,146,1014,56.5
83,336,124,476,471,812,143,321,96,407,146,1015,56.6
83,336,124,477,471,823,143,321,96,451,146,1014,56.7
84,336,124,476,471,814,144,322,97,455,145,1015,56.8
83,336,124,476,471,769,143,321,97,424,146,1015,56.9
83,336,124,476,471,744,143,322,97,491,145,1015,57
83,336,124,476,471,811,143,322,97,446,145,1014,57.1
83,336,124,475,471,815,143,322,97,434,146,1015,57.2
83,336,124,475,471,796,143,322,96,435,146,1014,57.3
83,336,125,476,471,791,143,322,97,428,145,1015,57.4
83,336,124,475,471,797,143,322,97,434,145,1015,57.5
83,336,124,475,471,784,143,323,97,436,145,1015,57.6
83,337,124,475,471,796,144,324,96,378,146,1015,57.7
84,336,123,475,471,779,143,324,97,361,146,1015,57.8
83,336,124,475,471,710,143,324,97,371,146,1015,57.9
83,336,124,475,471,784,143,323,97,365,145,1015,58
83,336,125,475,471,735,143,323,97,396,145,1014,58.1
83,336,124,475,471,194,143,323,97,396,146,1014,58.2
83,336,123,474,471,197,144,323,96,402,145,1015,58.3
84,336,124,475,471,195,143,323,97,404,145,1015,58.4
83,336,124,474,471,195,144,323,97,403,145,1015,58.5
83,336,124,474,471,195,143,324,97,409,145,1014,58.6
83,336,124,474,471,194,143,323,97,403,145,1015,58.7
83,336,125,474,471,193,143,324,97,318,146,1015,58.8
83,336,124,474,471,194,143,325,96,344,145,1015,58.9
83,336,124,474,471,195,144,323,97,345,146,1015,59
83,336,124,474,471,194,144,323,97,363,145,1015,59.1
83,336,124,474,471,193,143,324,96,352,145,1014,59.2
83,336,124,473,471,193,143,323,96,348,145,1015,59.3
83,336,124,474,471,193,143,323,97,356,145,1015,59.4
83,336,124,473,471,192,143,323,97,356,146,1014,59.5
83,337,124,473,471,193,143,324,97,350,146,1015,59.6
83,336,124,473,471,193,143,324,97,343,145,1015,59.7
83,336,124,473,471,193,143,323,96,334,146,1014,59.8
83,336,124,473,471,192,144,324,97,344,145,1013,59.9
83,336,124,473,471,192,143,324,96,351,145,1010,60
83,335,124,472,471,192,143,327,97,352,145,1010,60.1
83,335,124,473,471,192,143,326,97,363,146,1010,60.2
83,336,124,472,471,192,143,326,97,369,145,1009,60.3
83,336,125,472,471,193,143,327,96,375,145,1015,60.4
83,336,124,472,471,192,143,327,97,374,146,1008,60.5
83,336,124,472,471,192,143,327,96,375,146,1004,60.6
83,336,124,472,471,193,143,330,97,374,146,1010,60.7
83,336,124,472,471,193,143,327,97,375,145,1013,60.8
83,336,124,472,471,193,143,327,97,373,146,1014,60.9
83,336,124,472,471,192,143,326,97,373,145,1016,61
83,336,124,471,471,192,143,327,97,373,145,1012,61.1
83,336,124,471,471,192,143,326,97,366,145,1015,61.2
83,336,124,471,471,191,143,326,97,367,146,1016,61.3
83,336,124,471,471,191,143,325,96,370,146,1016,61.4
83,336,124,471,471,191,143,325,97,371,145,1017,61.5
84,336,124,471,471,191,143,324,96,373,145,1015,61.6
84,335,124,473,471,191,143,326,97,380,146,1017,61.7
83,336,124,474,471,191,143,324,97,386,145,1016,61.8
83,336,125,473,472,191,143,326,97,357,146,1016,61.9
83,336,124,473,471,191,144,326,97,363,145,1016,62
83,336,124,473,471,191,143,326,96,381,145,1017,62.1
83,336,124,473,471,191,143,326,97,183,146,1017,62.2
83,335,124,473,471,190,143,327,97,163,145,1016,62.3
84,336,124,473,472,191,143,326,96,158,145,1015,62.4
83,336,124,473,471,191,143,329,97,162,146,1016,62.5
83,336,124,472,471,194,143,327,97,186,145,1016,62.6
83,335,124,472,471,192,143,328,96,187,145,1016,62.7
83,336,124,472,471,191,143,328,97,165,145,1016,62.8
84,336,124,473,471,191,143,328,97,162,146,1017,62.9
83,336,124,473,471,191,143,329,97,165,146,1016,63
84,336,124,472,471,191,143,329,98,188,145,1017,63.1
84,336,124,472,471,191,143,329,96,160,145,1016,63.2
83,335,124,472,471,192,143,329,97,161,145,1016,63.3
83,335,124,472,471,192,144,329,97,163,145,1016,63.4
83,336,124,471,471,192,143,329,97,165,145,1016,63.5
83,336,124,472,471,193,143,329,96,166,145,1016,63.6
83,336,124,471,471,192,143,329,96,165,145,1017,63.7
83,335,124,471,471,191,143,329,96,166,146,1017,63.8
84,336,124,471,471,191,143,329,96,167,145,1016,63.9
83,336,124,471,471,191,143,329,96,168,146,1017,64
83,336,124,471,471,191,143,329,97,164,145,1017,64.1
84,336,124,471,471,193,143,327,97,168,145,1016,64.2
83,336,124,471,471,192,143,328,96,170,145,1016,64.3
83,336,123,471,471,192,143,328,96,171,146,1016,64.4
83,336,124,470,471,196,143,329,97,172,145,1017,64.5
83,336,124,470,471,196,143,329,97,172,145,1016,64.6
83,335,123,471,471,198,143,329,96,173,145,1016,64.7
83,336,125,470,471,200,143,329,97,173,145,1017,64.8
83,336,125,471,471,197,143,329,97,174,145,1017,64.9
83,336,124,470,470,196,143,329,96,175,145,1017,65
83,336,124,470,471,195,143,330,96,159,145,1016,65.1
83,335,124,470,471,195,143,330,97,160,145,1017,65.2
83,336,124,470,470,195,143,329,97,164,145,1017,65.3
83,335,124,470,471,195,143,329,97,164,146,1017,65.4
84,335,124,470,471,195,143,330,97,164,145,1016,65.5
83,335,124,470,471,196,143,331,97,164,145,1017,65.6
83,335,124,470,471,195,143,331,97,164,145,1015,65.7
83,336,124,470,471,196,143,331,96,164,146,1016,65.8
83,335,124,470,471,195,143,331,97,165,146,1017,65.9
83,335,124,470,471,196,143,331,97,165,145,1017,66
83,336,124,471,471,196,143,331,97,162,145,1017,66.1
84,335,123,471,471,195,143,331,96,162,145,1016,66.2
83,335,124,470,471,195,143,331,97,163,145,1016,66.3
83,335,124,470,471,195,144,331,97,164,145,1017,66.4
83,335,124,470,471,195,143,332,97,164,145,1017,66.5
83,336,124,469,471,195,143,332,96,163,146,1017,66.6
83,335,124,470,471,195,143,332,97,162,145,1016,66.7
83,335,124,469,471,195,143,332,97,163,145,1016,66.8
83,335,123,469,471,196,143,332,97,163,146,1016,66.9
83,336,124,469,471,196,143,332,96,162,146,1017,67
83,335,125,469,471,196,143,332,97,162,145,1017,67.1
83,335,125,469,471,196,143,332,97,163,146,1017,67.2
84,335,123,469,471,196,143,332,97,165,145,1017,67.3
84,335,124,469,472,196,143,332,97,166,145,1017,67.4
83,335,125,468,471,195,144,332,97,169,146,1016,67.5
83,336,124,468,471,196,143,332,97,171,145,1017,67.6
83,335,124,468,471,195,143,332,97,176,145,1016,67.7
84,335,125,467,471,195,143,333,97,182,145,1016,67.8
83,335,124,468,471,195,143,332,96,188,145,1017,67.9
83,335,124,468,471,196,143,333,97,203,145,1016,68
83,335,123,468,471,195,143,333,96,181,145,1017,68.1
83,335,124,468,471,196,143,332,97,174,145,1016,68.2
83,335,124,467,470,195,143,333,96,175,146,1016,68.3
83,335,124,467,471,195,143,333,96,173,145,1016,68.4
83,335,123,467,471,194,143,333,97,169,146,1017,68.5
83,335,124,467,471,195,143,332,97,168,145,1016,68.6
84,336,125,466,471,195,144,333,97,168,146,1017,68.7
84,335,124,467,471,195,143,333,96,168,146,1016,68.8
84,335,124,466,471,196,143,333,97,169,145,1016,68.9
83,335,124,466,471,196,143,333,97,169,145,1016,69
83,335,124,466,471,196,143,333,98,168,146,1017,69.1
83,335,124,466,471,195,142,333,97,168,145,1017,69.2
83,335,124,466,471,196,143,333,97,168,145,1016,69.3
83,335,124,466,470,196,143,334,96,167,146,1017,69.4
83,335,124,466,471,195,143,333,97,167,145,1017,69.5
83,335,124,466,471,196,143,333,97,167,145,1016,69.6
83,335,123,465,471,196,143,334,97,167,145,1017,69.7
83,335,124,465,470,195,143,334,97,167,145,1017,69.8
83,335,124,465,471,197,143,334,97,167,146,1016,69.9
83,335,123,465,470,196,143,333,97,167,145,1016,70
83,335,124,465,470,196,143,334,97,166,145,1017,70.1
83,335,124,465,471,196,143,333,97,166,145,1016,70.2
83,335,124,465,471,196,143,333,97,166,145,1017,70.3
83,335,123,466,471,196,143,333,97,166,145,1017,70.4
83,335,124,465,471,196,143,333,97,166,145,1017,70.5
83,335,124,465,471,196,143,333,98,167,146,1017,70.6
83,335,124,464,471,196,144,333,97,168,145,1016,70.7
83,335,124,464,470,197,143,333,97,168,145,1016,70.8
83,335,124,464,471,196,142,333,97,167,145,1015,70.9
83,335,124,464,471,197,143,333,97,167,145,1017,71
83,335,124,464,471,197,144,333,97,167,145,1017,71.1
83,335,124,464,471,198,142,333,97,168,145,1016,71.2
83,335,124,463,471,197,143,333,97,168,145,1017,71.3
82,335,123,464,471,197,143,333,97,169,146,1016,71.4
83,335,123,463,470,197,143,333,97,170,146,1016,71.5
83,335,124,463,471,197,143,333,97,170,145,1017,71.6
83,335,123,462,471,197,143,333,97,168,145,1017,71.7
83,335,124,463,470,197,143,333,97,166,146,1016,71.8
83,335,124,463,471,196,143,333,97,167,145,1017,71.9
83,335,124,462,471,197,143,333,96,166,145,1017,72
83,336,124,462,470,197,143,333,97,166,145,1017,72.1
83,335,124,462,470,197,143,334,97,166,145,1017,72.2
83,335,123,462,470,198,144,334,97,166,146,1017,72.3
83,335,124,462,470,196,143,334,97,166,145,1016,72.4
83,335,124,462,471,196,143,331,98,165,146,1016,72.5
84,334,124,462,470,197,144,332,97,166,146,1015,72.6
83,335,123,462,471,196,143,334,97,166,145,1016,72.7
83,335,123,462,471,196,143,334,97,166,145,1016,72.8
83,335,123,461,471,197,143,335,97,161,145,1015,72.9
83,335,124,461,470,196,143,334,97,161,145,1016,73
83,335,124,461,471,196,142,335,97,161,146,1017,73.1
83,335,125,461,470,196,143,334,97,162,145,1016,73.2
83,335,123,462,471,196,143,336,97,161,145,1016,73.3
83,335,124,461,471,195,143,340,97,161,146,1017,73.4
83,335,124,461,470,195,143,338,97,161,145,1016,73.5
83,335,124,460,471,195,142,338,98,162,146,1016,73.6
83,335,124,460,471,195,143,340,97,163,145,1016,73.7
84,335,124,460,470,195,143,335,98,165,145,1017,73.8
83,335,124,460,470,195,143,336,96,165,146,1016,73.9
84,334,124,460,471,195,143,336,97,165,145,1016,74
83,335,124,460,471,196,143,336,97,165,145,1016,74.1
83,335,123,460,470,196,143,335,97,165,145,1016,74.2
83,334,124,460,470,196,143,335,97,165,146,1017,74.3
83,335,124,460,470,195,143,335,98,165,145,1017,74.4
83,335,124,459,470,196,143,335,98,164,145,1017,74.5
83,335,123,459,471,196,142,336,97,165,145,1017,74.6
83,335,124,459,470,195,143,335,97,165,145,1016,74.7
83,335,124,459,471,196,143,336,98,165,146,1017,74.8
84,334,123,459,470,196,143,335,97,164,145,1017,74.9
83,335,124,459,471,196,143,336,97,165,145,1016,75
83,335,124,459,470,196,143,336,97,166,146,1016,75.1
84,334,124,459,471,195,143,335,97,165,145,1016,75.2
83,334,123,458,470,196,143,335,97,163,146,1016,75.3
83,335,124,458,470,195,143,336,97,166,146,1016,75.4
83,335,124,459,471,195,143,336,97,157,145,1016,75.5
83,335,123,458,471,195,142,336,97,153,146,1017,75.6
83,335,124,459,471,195,143,337,97,174,145,1017,75.7
83,335,123,459,471,195,143,337,97,179,145,1017,75.8
83,334,124,458,470,195,143,336,97,208,146,1016,75.9
83,334,123,459,471,195,143,336,97,198,145,1017,76
83,335,123,459,470,196,143,336,97,156,145,1016,76.1
83,335,124,458,470,196,143,335,97,154,145,1017,76.2
83,335,123,458,471,196,143,333,97,164,145,1017,76.3
84,334,124,457,471,195,142,333,97,153,145,1017,76.4
83,334,124,458,471,195,143,332,97,178,145,1017,76.5
83,335,123,458,470,196,144,333,97,162,145,1017,76.6
84,334,124,458,471,195,143,333,97,181,145,1016,76.7
83,335,124,458,470,195,143,333,97,208,146,1016,76.8
83,334,124,458,470,195,143,333,97,171,145,1017,76.9
84,334,123,458,471,196,143,334,97,158,145,1017,77
83,334,124,458,471,195,143,333,97,167,145,1017,77.1
83,335,123,458,471,195,143,335,97,156,145,1017,77.2
84,335,124,457,470,196,143,335,97,174,145,1017,77.3
83,335,124,457,470,196,143,334,97,188,145,1017,77.4
83,334,124,457,470,197,143,335,97,153,145,1016,77.5
83,335,124,457,471,197,143,335,97,175,146,1017,77.6
83,334,124,457,471,197,143,335,97,187,146,1017,77.7
83,334,124,457,470,196,143,335,98,187,146,1016,77.8
83,335,123,457,470,196,142,335,97,185,145,1016,77.9
83,334,124,457,471,197,143,334,97,184,145,1016,78
83,335,124,456,470,198,143,333,98,184,145,1016,78.1
83,334,123,457,471,197,142,335,97,183,145,1016,78.2
83,334,123,457,470,200,143,336,97,180,145,1017,78.3
83,334,124,456,470,201,143,337,98,179,145,1017,78.4
83,335,123,456,470,199,143,337,98,178,145,1016,78.5
83,335,123,456,470,199,142,336,97,177,145,1016,78.6
83,335,124,456,471,199,143,335,97,177,145,1016,78.7
83,334,124,456,470,198,143,333,98,177,145,1016,78.8
83,334,123,455,470,198,142,335,97,176,145,1017,78.9
84,335,124,455,471,197,142,334,98,177,145,1017,79
83,334,124,456,470,197,143,334,98,202,145,1017,79.1
83,334,124,455,470,197,143,334,98,172,146,1016,79.2
83,334,124,455,471,197,143,336,97,180,145,1017,79.3
82,334,124,456,470,197,143,336,98,165,145,1017,79.4
83,334,124,455,470,198,143,335,97,165,146,1017,79.5
83,334,124,455,471,200,143,334,98,166,145,1017,79.6
83,335,124,455,470,199,143,335,97,166,146,1016,79.7
83,334,123,455,470,196,144,334,98,170,145,1017,79.8
83,334,124,455,471,196,143,335,97,172,146,1017,79.9
83,334,124,455,470,195,142,335,97,171,146,1017,80
83,334,123,455,471,195,143,335,98,183,145,1016,80.1
83,334,123,455,470,195,142,335,98,198,146,1016,80.2
83,334,124,454,470,194,143,336,97,256,146,1016,80.3
83,334,124,454,471,194,142,335,97,155,146,1016,80.4
83,335,123,454,470,194,143,335,98,154,145,1017,80.5
83,334,123,454,470,194,142,335,97,156,145,1016,80.6
83,334,124,454,471,194,142,336,97,156,145,1016,80.7
83,334,124,454,470,195,143,336,97,156,145,1017,80.8
83,334,124,455,470,195,143,335,98,156,145,1016,80.9
84,334,124,455,470,195,143,336,97,157,146,1017,81
83,334,123,454,471,196,143,336,98,157,146,1017,81.1
83,335,124,455,470,197,142,334,98,157,146,1017,81.2
83,334,124,454,470,195,143,336,98,158,146,1016,81.3
83,334,123,454,470,193,142,336,97,158,145,1017,81.4
83,334,124,454,471,193,142,335,98,159,145,1017,81.5
83,334,124,454,470,193,143,338,98,159,145,1017,81.6
83,334,123,454,470,192,143,337,98,160,145,1017,81.7
83,334,123,453,470,192,143,337,97,160,145,1017,81.8
84,334,123,453,470,192,142,337,98,161,145,1017,81.9
84,334,124,453,471,192,143,337,98,159,145,1016,82
83,334,124,453,470,192,142,337,97,158,145,1017,82.1
83,335,123,452,471,193,143,336,98,159,146,1016,82.2
83,334,124,452,470,192,142,335,98,159,145,1016,82.3
83,334,124,452,470,193,142,333,98,159,145,1016,82.4
83,334,124,451,471,194,143,336,98,158,146,1016,82.5
83,335,123,451,470,193,142,334,97,158,145,1017,82.6
83,334,124,451,470,193,143,335,97,160,145,1017,82.7
83,334,123,450,471,193,142,333,97,159,146,1017,82.8
83,333,123,451,470,193,143,332,98,157,145,1016,82.9
83,334,124,450,470,193,143,333,98,160,145,1017,83
83,334,123,451,470,193,143,345,97,159,145,1016,83.1
83,334,123,450,470,192,142,346,98,162,146,1016,83.2
83,334,123,450,470,192,142,347,98,161,146,1016,83.3
83,335,123,450,470,192,143,347,98,161,145,1017,83.4
83,334,124,450,470,192,143,347,97,161,145,1016,83.5
83,334,123,450,470,192,143,347,97,160,145,1017,83.6
83,334,123,449,471,192,143,348,97,160,145,1016,83.7
83,334,124,449,470,192,142,346,97,159,145,1016,83.8
83,334,123,449,471,193,142,337,97,160,145,1016,83.9
83,334,123,450,470,192,143,337,97,159,146,1017,84
84,334,123,449,470,193,143,336,98,159,145,1016,84.1
84,334,124,449,470,193,143,334,97,160,145,1016,84.2
83,333,123,449,470,193,143,341,97,160,145,1016,84.3
84,334,123,450,471,193,142,339,98,167,146,1017,84.4
