Normal Atmosphere,Polluted Atmosphere,Time (sec)
145,1011,156.9
144,1011,157
145,1011,157.1
145,1011,157.2
146,1011,157.3
145,1011,157.4
145,1010,157.5
145,1010,157.6
145,1010,157.7
146,1010,157.8
145,1010,157.9
146,1009,158
145,1008,158.1
145,1007,158.2
145,1006,158.3
145,1005,158.4
145,1003,158.5
145,1001,158.6
144,1000,158.7
145,1000,158.8
146,1000,158.9
145,1000,159
145,998,159.1
145,997,159.2
145,997,159.3
145,997,159.4
145,996,159.5
145,993,159.6
145,991,159.7
145,992,159.8
145,991,159.9
145,989,160
145,989,160.1
145,990,160.2
145,991,160.3
145,991,160.4
145,991,160.5
145,991,160.6
145,991,160.7
145,992,160.8
145,991,160.9
144,991,161
145,992,161.1
145,992,161.2
145,994,161.3
145,997,161.4
145,998,161.5
145,998,161.6
145,998,161.7
145,999,161.8
145,999,161.9
145,999,162
145,1001,162.1
145,1001,162.2
145,1001,162.3
145,1001,162.4
145,1000,162.5
144,1001,162.6
145,1001,162.7
145,1001,162.8
145,1001,162.9
146,1001,163
145,1001,163.1
146,1002,163.2
145,1004,163.3
145,1004,163.4
145,1005,163.5
145,1005,163.6
145,1005,163.7
145,1005,163.8
145,1006,163.9
146,1010,164
146,1010,164.1
145,1010,164.2
145,1011,164.3
145,1011,164.4
145,1011,164.5
145,1011,164.6
145,1011,164.7
146,1011,164.8
145,1010,164.9
145,1011,165
145,1011,165.1
145,1011,165.2
145,1011,165.3
146,1011,165.4
145,1012,165.5
145,1011,165.6
145,1012,165.7
145,1012,165.8
145,1011,165.9
145,1012,166
145,1012,166.1
145,1011,166.2
145,1011,166.3
145,1012,166.4
145,1012,166.5
145,1012,166.6
145,1011,166.7
145,1012,166.8
145,1011,166.9
145,1012,167
145,1012,167.1
145,1012,167.2
145,1012,167.3
145,1011,167.4
145,1006,167.5
145,1013,167.6
145,1015,167.7
145,1016,167.8
144,1015,167.9
146,1009,168
146,1013,168.1
145,1016,168.2
145,1016,168.3
145,1016,168.4
145,1016,168.5
145,1016,168.6
145,1011,168.7
145,1005,168.8
145,999,168.9
145,1007,169
145,1010,169.1
145,1013,169.2
145,1014,169.3
145,1016,169.4
145,1013,169.5
145,1011,169.6
145,1012,169.7
145,1011,169.8
145,1011,169.9
145,1011,170
145,1009,170.1
145,1014,170.2
145,1014,170.3
145,1012,170.4
145,1014,170.5
145,1015,170.6
146,1014,170.7
145,1014,170.8
145,1015,170.9
146,1015,171
145,1016,171.1
145,1015,171.2
145,1016,171.3
146,1016,171.4
145,1015,171.5
145,1015,171.6
144,1015,171.7
145,1014,171.8
145,1014,171.9
145,1014,172
145,1014,172.1
146,1013,172.2
145,1013,172.3
145,1012,172.4
145,1012,172.5
146,1013,172.6
145,1012,172.7
145,1010,172.8
145,1000,172.9
145,1009,173
145,1011,173.1
145,1000,173.2
144,1011,173.3
145,1013,173.4
145,1013,173.5
145,1013,173.6
145,1013,173.7
145,1013,173.8
145,1013,173.9
145,1013,174
145,1013,174.1
145,1012,174.2
145,1013,174.3
145,1012,174.4
145,1013,174.5
145,1012,174.6
145,1013,174.7
145,1013,174.8
145,1013,174.9
145,1013,175
145,1013,175.1
145,1013,175.2
145,1013,175.3
145,1013,175.4
145,1013,175.5
145,1013,175.6
145,1013,175.7
145,1013,175.8
145,1013,175.9
145,1013,176
145,1013,176.1
145,1013,176.2
145,1013,176.3
144,1013,176.4
145,1014,176.5
145,1013,176.6
145,1011,176.7
145,1012,176.8
145,1014,176.9
145,1013,177
145,1013,177.1
145,1014,177.2
145,1014,177.3
145,1013,177.4
145,1014,177.5
146,1013,177.6
145,1014,177.7
146,1013,177.8
145,1014,177.9
145,1013,178
145,1013,178.1
145,1014,178.2
146,1013,178.3
145,1013,178.4
145,1013,178.5
145,1014,178.6
145,1013,178.7
145,1014,178.8
145,1013,178.9
145,1014,179
145,1014,179.1
145,1014,179.2
145,1014,179.3
145,1014,179.4
145,1014,179.5
145,1014,179.6
145,1013,179.7
146,1013,179.8
145,1014,179.9
144,1013,180
145,1013,180.1
145,1014,180.2
144,1014,180.3
145,1013,180.4
145,1014,180.5
145,1013,180.6
145,1014,180.7
145,1013,180.8
145,1012,180.9
145,1013,181
145,1013,181.1
145,1013,181.2
144,1014,181.3
145,1013,181.4
145,1012,181.5
145,1012,181.6
144,1011,181.7
145,1010,181.8
145,1010,181.9
145,1011,182
145,1010,182.1
145,1010,182.2
145,1010,182.3
144,1010,182.4
145,1010,182.5
145,1011,182.6
145,1010,182.7
145,1011,182.8
145,1010,182.9
144,1011,183
146,1011,183.1
145,1011,183.2
145,1011,183.3
145,1011,183.4
145,1011,183.5
145,1010,183.6
145,1011,183.7
145,1011,183.8
145,1010,183.9
145,1011,184
145,1006,184.1
145,1002,184.2
145,989,184.3
145,997,184.4
145,986,184.5
146,993,184.6
145,986,184.7
145,989,184.8
145,992,184.9
145,985,185
145,987,185.1
145,991,185.2
145,976,185.3
145,1004,185.4
146,1009,185.5
145,1002,185.6
145,1005,185.7
144,988,185.8
145,988,185.9
145,1005,186
145,1012,186.1
145,1014,186.2
145,1014,186.3
145,1015,186.4
145,1014,186.5
145,1015,186.6
144,1015,186.7
145,1015,186.8
145,1015,186.9
145,1015,187
145,1015,187.1
145,1015,187.2
145,1015,187.3
146,1015,187.4
145,1015,187.5
145,1015,187.6
145,1015,187.7
145,1015,187.8
145,1015,187.9
145,1015,188
145,1015,188.1
145,1015,188.2
145,1016,188.3
145,1015,188.4
145,1015,188.5
145,1015,188.6
145,1016,188.7
145,1015,188.8
145,1014,188.9
145,1004,189
145,1006,189.1
145,1002,189.2
145,1001,189.3
144,1001,189.4
146,1005,189.5
145,1005,189.6
145,1007,189.7
145,999,189.8
145,1003,189.9
145,1006,190
145,1006,190.1
145,1007,190.2
145,1002,190.3
145,1007,190.4
145,1013,190.5
145,1015,190.6
145,1015,190.7
146,1015,190.8
145,1015,190.9
145,1015,191
145,1015,191.1
145,1014,191.2
145,1015,191.3
145,1015,191.4
145,1015,191.5
145,1014,191.6
145,1014,191.7
145,1015,191.8
146,1015,191.9
144,1014,192
145,1014,192.1
144,1015,192.2
145,1014,192.3
145,1015,192.4
145,1014,192.5
145,1015,192.6
145,1014,192.7
145,1015,192.8
145,1015,192.9
145,1015,193
145,1015,193.1
145,1015,193.2
145,1014,193.3
145,1015,193.4
145,1015,193.5
145,1014,193.6
145,1014,193.7
145,1015,193.8
146,1014,193.9
145,1014,194
145,1014,194.1
145,1014,194.2
145,1015,194.3
145,1014,194.4
145,1015,194.5
145,1015,194.6
145,1015,194.7
146,1016,194.8
145,1015,194.9
145,1015,195
145,1015,195.1
145,1015,195.2
145,1015,195.3
145,1015,195.4
145,1015,195.5
145,1016,195.6
144,1014,195.7
145,1011,195.8
145,1013,195.9
145,1006,196
145,986,196.1
145,1000,196.2
145,1014,196.3
145,1011,196.4
145,1010,196.5
145,1013,196.6
145,1014,196.7
144,1014,196.8
145,1014,196.9
145,1012,197
145,1014,197.1
145,1014,197.2
145,1014,197.3
144,1015,197.4
145,1014,197.5
145,956,197.6
145,998,197.7
146,1001,197.8
145,1002,197.9
145,1002,198
145,994,198.1
145,1012,198.2
145,1014,198.3
145,1016,198.4
145,1015,198.5
145,1014,198.6
145,1015,198.7
145,1012,198.8
145,1005,198.9
145,1015,199
145,1012,199.1
145,1014,199.2
145,1000,199.3
145,999,199.4
145,1007,199.5
145,1007,199.6
145,1012,199.7
145,1014,199.8
145,1014,199.9
145,1014,200
144,1013,200.1
145,1013,200.2
145,1013,200.3
145,1011,200.4
145,1013,200.5
145,1014,200.6
145,1014,200.7
144,1014,200.8
145,1015,200.9
145,1014,201
146,1014,201.1
145,1014,201.2
145,1014,201.3
144,1014,201.4
144,1014,201.5
145,1013,201.6
145,1014,201.7
145,1014,201.8
145,1014,201.9
145,1015,202
144,1015,202.1
146,1014,202.2
144,1015,202.3
145,1015,202.4
145,1014,202.5
145,1015,202.6
145,1015,202.7
146,1015,202.8
145,1016,202.9
144,1015,203
145,1016,203.1
145,1016,203.2
145,1015,203.3
144,1015,203.4
145,1015,203.5
145,1015,203.6
144,1015,203.7
145,1015,203.8
145,1016,203.9
145,1015,204
145,1015,204.1
144,1015,204.2
144,1016,204.3
145,1015,204.4
145,1016,204.5
144,1016,204.6
145,1016,204.7
146,1015,204.8
145,1015,204.9
144,1016,205
145,1015,205.1
145,1016,205.2
145,1015,205.3
145,1014,205.4
145,1015,205.5
145,1015,205.6
145,1014,205.7
145,1015,205.8
145,1015,205.9
145,1015,206
145,1016,206.1
145,1016,206.2
145,1016,206.3
145,1016,206.4
145,1016,206.5
145,1016,206.6
145,1016,206.7
145,1016,206.8
145,1016,206.9
145,1017,207
145,1017,207.1
145,1016,207.2
145,1017,207.3
144,1014,207.4
145,1011,207.5
145,1012,207.6
144,1013,207.7
144,1012,207.8
146,1012,207.9
145,1014,208
145,1014,208.1
145,1014,208.2
145,1008,208.3
146,1006,208.4
145,1010,208.5
145,1009,208.6
145,979,208.7
145,990,208.8
145,999,208.9
146,1001,209
145,1005,209.1
145,1009,209.2
145,1008,209.3
145,971,209.4
145,985,209.5
145,997,209.6
145,995,209.7
145,981,209.8
145,982,209.9
145,993,210
145,998,210.1
145,976,210.2
145,993,210.3
145,999,210.4
145,984,210.5
145,998,210.6
145,1012,210.7
145,1008,210.8
145,1008,210.9
144,1007,211
145,1005,211.1
145,1005,211.2
145,1005,211.3
145,1006,211.4
144,1006,211.5
145,1006,211.6
145,1004,211.7
145,1006,211.8
145,1006,211.9
145,1006,212
145,1006,212.1
145,1007,212.2
145,1006,212.3
145,1006,212.4
145,1006,212.5
145,1011,212.6
146,1011,212.7
145,1010,212.8
145,1011,212.9
145,1011,213
145,1011,213.1
145,1011,213.2
145,1011,213.3
145,1011,213.4
145,1011,213.5
145,1014,213.6
145,1013,213.7
145,1012,213.8
145,1012,213.9
145,1011,214
145,1010,214.1
145,1010,214.2
145,1009,214.3
145,1007,214.4
145,1005,214.5
145,1005,214.6
145,1006,214.7
145,1006,214.8
145,1005,214.9
145,1006,215
145,1010,215.1
146,1010,215.2
144,1014,215.3
145,1015,215.4
145,1011,215.5
145,1008,215.6
145,1007,215.7
145,1006,215.8
145,1006,215.9
145,1006,216
145,1006,216.1
145,1006,216.2
145,1006,216.3
145,1006,216.4
144,1007,216.5
145,1006,216.6
145,1006,216.7
145,1006,216.8
145,1006,216.9
145,1005,217
145,1006,217.1
145,1006,217.2
145,1006,217.3
145,1006,217.4
145,1006,217.5
145,1006,217.6
145,1006,217.7
145,1006,217.8
145,1005,217.9
146,1004,218
145,996,218.1
145,1000,218.2
144,1000,218.3
145,1003,218.4
145,1001,218.5
145,1002,218.6
145,1003,218.7
145,1003,218.8
145,1002,218.9
145,1002,219
145,1002,219.1
144,995,219.2
145,994,219.3
145,1007,219.4
145,972,219.5
145,981,219.6
145,980,219.7
145,963,219.8
145,1006,219.9
145,1004,220
145,1008,220.1
144,1008,220.2
145,1009,220.3
145,1008,220.4
145,1005,220.5
146,1006,220.6
144,1007,220.7
145,1006,220.8
145,1008,220.9
145,999,221
145,980,221.1
145,994,221.2
145,999,221.3
145,996,221.4
146,995,221.5
144,996,221.6
145,996,221.7
145,996,221.8
145,996,221.9
145,995,222
145,995,222.1
145,995,222.2
144,996,222.3
145,996,222.4
145,996,222.5
145,996,222.6
145,996,222.7
145,996,222.8
145,996,222.9
145,996,223
145,996,223.1
145,996,223.2
145,996,223.3
145,996,223.4
144,996,223.5
146,996,223.6
145,997,223.7
144,996,223.8
145,996,223.9
145,996,224
145,996,224.1
145,997,224.2
145,996,224.3
145,997,224.4
145,997,224.5
145,996,224.6
146,996,224.7
145,996,224.8
146,996,224.9
144,996,225
146,996,225.1
145,997,225.2
145,997,225.3
145,996,225.4
145,996,225.5
145,996,225.6
145,997,225.7
145,997,225.8
145,997,225.9
145,996,226
145,996,226.1
144,996,226.2
145,997,226.3
145,997,226.4
145,997,226.5
145,996,226.6
145,996,226.7
145,997,226.8
145,997,226.9
145,997,227
145,996,227.1
145,996,227.2
145,997,227.3
145,997,227.4
145,996,227.5
145,997,227.6
145,996,227.7
145,996,227.8
144,996,227.9
146,997,228
145,996,228.1
144,996,228.2
145,997,228.3
145,997,228.4
145,1000,228.5
145,990,228.6
146,965,228.7
145,999,228.8
145,997,228.9
144,1006,229
144,991,229.1
145,1003,229.2
145,1007,229.3
145,1013,229.4
145,1015,229.5
145,1014,229.6
145,1015,229.7
145,1015,229.8
145,1015,229.9
145,1014,230
145,1015,230.1
145,1014,230.2
145,1014,230.3
145,1014,230.4
145,1015,230.5
145,994,230.6
144,1001,230.7
145,1011,230.8
145,1006,230.9
145,1011,231
145,1003,231.1
144,1010,231.2
145,1011,231.3
145,1012,231.4
145,1013,231.5
145,1010,231.6
145,1009,231.7
144,1010,231.8
145,1012,231.9
145,1008,232
145,977,232.1
144,986,232.2
145,988,232.3
145,986,232.4
145,992,232.5
144,995,232.6
144,1005,232.7
145,1006,232.8
145,1008,232.9
145,1001,233
145,1003,233.1
145,1004,233.2
145,1004,233.3
145,1005,233.4
145,994,233.5
145,999,233.6
145,992,233.7
145,980,233.8
145,1014,233.9
145,1006,234
145,1008,234.1
145,1009,234.2
144,1009,234.3
145,1010,234.4
144,1010,234.5
145,1009,234.6
145,1005,234.7
145,1008,234.8
144,1008,234.9
144,1010,235
145,1010,235.1
145,1003,235.2
145,990,235.3
145,997,235.4
144,969,235.5
145,968,235.6
146,995,235.7
144,995,235.8
144,995,235.9
145,993,236
145,1003,236.1
145,1004,236.2
145,1000,236.3
145,998,236.4
145,998,236.5
145,992,236.6
145,997,236.7
145,1004,236.8
145,1000,236.9
144,1000,237
144,1010,237.1
145,1003,237.2
145,1012,237.3
145,1010,237.4
145,1009,237.5
145,1009,237.6
145,1010,237.7
145,1009,237.8
145,1009,237.9
144,1009,238
145,1009,238.1
145,1009,238.2
145,1009,238.3
145,1009,238.4
145,1009,238.5
145,1008,238.6
145,1004,238.7
145,1001,238.8
145,995,238.9
145,971,239
145,960,239.1
145,951,239.2
145,948,239.3
145,936,239.4
145,987,239.5
145,989,239.6
145,988,239.7
145,988,239.8
145,988,239.9
145,988,240
145,987,240.1
144,988,240.2
145,989,240.3
145,993,240.4
145,990,240.5
145,987,240.6
145,987,240.7
144,988,240.8
145,987,240.9
145,988,241
145,988,241.1
145,988,241.2
145,988,241.3
145,988,241.4
145,987,241.5
144,989,241.6
145,989,241.7
145,989,241.8
145,989,241.9
144,989,242
145,980,242.1
145,988,242.2
145,988,242.3
145,937,242.4
145,934,242.5
145,939,242.6
145,942,242.7
145,943,242.8
144,941,242.9
145,940,243
145,937,243.1
145,941,243.2
145,948,243.3
145,939,243.4
145,942,243.5
144,943,243.6
145,937,243.7
145,944,243.8
145,944,243.9
145,944,244
145,945,244.1
145,944,244.2
145,942,244.3
145,944,244.4
145,922,244.5
145,986,244.6
145,989,244.7
145,987,244.8
145,983,244.9
145,981,245
145,979,245.1
145,978,245.2
145,978,245.3
145,977,245.4
145,978,245.5
145,978,245.6
145,982,245.7
144,989,245.8
145,991,245.9
144,991,246
145,991,246.1
146,991,246.2
144,991,246.3
144,993,246.4
145,1005,246.5
145,1002,246.6
145,978,246.7
144,980,246.8
145,899,246.9
145,947,247
144,953,247.1
145,954,247.2
145,999,247.3
145,1004,247.4
145,1007,247.5
145,1007,247.6
145,1007,247.7
145,1008,247.8
145,995,247.9
145,1008,248
145,1011,248.1
145,1011,248.2
145,1012,248.3
145,1012,248.4
145,1012,248.5
145,1013,248.6
145,1012,248.7
145,1015,248.8
145,1016,248.9
145,1016,249
145,1016,249.1
145,1016,249.2
144,1016,249.3
145,1015,249.4
145,1015,249.5
145,1015,249.6
145,1015,249.7
145,1016,249.8
145,1015,249.9
145,1016,250
145,1015,250.1
145,1015,250.2
144,1016,250.3
145,1016,250.4
145,1016,250.5
145,1015,250.6
145,1015,250.7
145,1015,250.8
145,1015,250.9
145,1014,251
145,1015,251.1
144,1015,251.2
145,1016,251.3
145,1015,251.4
144,1016,251.5
144,1016,251.6
145,1016,251.7
145,1015,251.8
144,1015,251.9
145,1015,252
145,1015,252.1
146,1015,252.2
145,1015,252.3
145,1015,252.4
146,1015,252.5
145,1016,252.6
145,1016,252.7
144,1016,252.8
145,1015,252.9
145,1016,253
145,1016,253.1
145,1015,253.2
145,1015,253.3
144,1015,253.4
145,1015,253.5
145,1015,253.6
145,1015,253.7
145,1015,253.8
146,1015,253.9
145,1015,254
145,1015,254.1
145,1015,254.2
145,1016,254.3
145,1015,254.4
144,1016,254.5
146,1015,254.6
145,1010,254.7
145,1011,254.8
145,1011,254.9
145,1011,255
145,1012,255.1
145,1014,255.2
145,1014,255.3
145,1015,255.4
145,1015,255.5
145,1015,255.6
144,1014,255.7
145,1015,255.8
145,1015,255.9
145,1015,256
145,1015,256.1
145,1015,256.2
145,1015,256.3
145,1014,256.4
145,1015,256.5
145,1015,256.6
145,1015,256.7
145,1014,256.8
145,1015,256.9
145,1015,257
145,1014,257.1
145,1015,257.2
145,1015,257.3
145,1015,257.4
145,1015,257.5
145,1016,257.6
145,1015,257.7
145,1015,257.8
145,1015,257.9
144,1015,258
145,1015,258.1
146,1015,258.2
145,1014,258.3
144,1015,258.4
145,1015,258.5
145,1014,258.6
145,1014,258.7
144,1015,258.8
145,1015,258.9
145,1014,259
145,1015,259.1
145,1014,259.2
144,1015,259.3
145,1015,259.4
145,1015,259.5
144,1015,259.6
145,1015,259.7
145,1015,259.8
145,1015,259.9
145,1015,260
145,1015,260.1
145,1014,260.2
144,1014,260.3
144,1015,260.4
145,1014,260.5
145,1014,260.6
145,1015,260.7
145,1014,260.8
145,1014,260.9
145,1013,261
145,1013,261.1
145,1013,261.2
145,1013,261.3
145,1013,261.4
144,1013,261.5
145,1013,261.6
145,1013,261.7
145,1011,261.8
144,1009,261.9
145,1012,262
145,1012,262.1
145,1013,262.2
145,1013,262.3
145,1012,262.4
144,1013,262.5
145,1013,262.6
145,1013,262.7
145,1013,262.8
145,1013,262.9
145,1014,263
145,1015,263.1
145,1015,263.2
144,1014,263.3
144,1015,263.4
145,1016,263.5
145,1015,263.6
145,1015,263.7
145,1016,263.8
145,1015,263.9
145,1015,264
145,1015,264.1
145,1015,264.2
145,1015,264.3
145,1015,264.4
145,1015,264.5
145,1015,264.6
145,1015,264.7
144,1015,264.8
145,1015,264.9
145,1015,265
145,1015,265.1
144,1015,265.2
145,1015,265.3
144,1016,265.4
145,1015,265.5
144,1015,265.6
145,1015,265.7
145,1016,265.8
145,1015,265.9
145,1016,266
145,1015,266.1
145,1015,266.2
145,1015,266.3
145,1015,266.4
145,1015,266.5
145,1015,266.6
145,1015,266.7
145,1015,266.8
145,1015,266.9
145,1016,267
145,1015,267.1
144,1015,267.2
145,1015,267.3
145,1016,267.4
145,1016,267.5
145,1015,267.6
145,1015,267.7
145,1015,267.8
145,1015,267.9
145,1015,268
145,1015,268.1
145,1015,268.2
145,1015,268.3
144,1015,268.4
145,1015,268.5
145,1015,268.6
145,1015,268.7
145,1015,268.8
144,1015,268.9
145,1014,269
145,1015,269.1
144,1015,269.2
144,1015,269.3
145,1016,269.4
145,1015,269.5
145,1015,269.6
145,1015,269.7
145,1015,269.8
145,1015,269.9
145,1015,270
144,1015,270.1
144,1015,270.2
145,1015,270.3
144,1015,270.4
144,1015,270.5
145,1015,270.6
145,1015,270.7
145,1015,270.8
145,1014,270.9
145,1015,271
145,1015,271.1
145,1015,271.2
145,1015,271.3
145,1015,271.4
145,1015,271.5
144,1015,271.6
144,1015,271.7
145,1015,271.8
144,1015,271.9
145,1015,272
145,1015,272.1
145,1015,272.2
145,1015,272.3
144,1015,272.4
145,1015,272.5
144,1015,272.6
145,1015,272.7
144,1015,272.8
145,1016,272.9
145,1016,273
145,1016,273.1
145,1016,273.2
145,1015,273.3
145,1016,273.4
145,1016,273.5
144,1015,273.6
144,1015,273.7
144,1015,273.8
145,1015,273.9
145,1016,274
144,1015,274.1
145,1015,274.2
145,1015,274.3
145,1015,274.4
145,1015,274.5
146,1015,274.6
145,1015,274.7
145,1015,274.8
144,1014,274.9
145,1015,275
145,1015,275.1
144,1014,275.2
144,1015,275.3
145,1015,275.4
145,1015,275.5
145,1015,275.6
144,1015,275.7
145,1015,275.8
145,1015,275.9
145,1015,276
144,1015,276.1
144,1015,276.2
144,1015,276.3
145,1015,276.4
145,1015,276.5
145,1015,276.6
144,1015,276.7
144,1015,276.8
144,1014,276.9
144,1014,277
145,1015,277.1
144,1015,277.2
144,1015,277.3
145,1014,277.4
145,1014,277.5
145,1015,277.6
144,1015,277.7
144,1015,277.8
145,1015,277.9
144,1015,278
144,1015,278.1
144,1014,278.2
145,1015,278.3
144,1014,278.4
145,1015,278.5
144,1015,278.6
145,1015,278.7
144,1016,278.8
145,1015,278.9
145,1015,279
145,1015,279.1
144,1014,279.2
145,1014,279.3
145,1016,279.4
145,1016,279.5
144,1015,279.6
145,1016,279.7
145,1016,279.8
145,1016,279.9
144,1016,280
145,1016,280.1
144,1017,280.2
144,1016,280.3
144,1016,280.4
145,1016,280.5
145,1016,280.6
144,1016,280.7
144,1016,280.8
144,1016,280.9
144,1015,281
145,1016,281.1
145,1015,281.2
144,1016,281.3
145,1016,281.4
144,1016,281.5
144,1016,281.6
144,1016,281.7
144,1016,281.8
144,1016,281.9
144,1015,282
144,1016,282.1
145,1016,282.2
144,1015,282.3
145,1015,282.4
145,1015,282.5
145,1015,282.6
144,1016,282.7
145,1016,282.8
144,1016,282.9
145,1016,283
145,1016,283.1
144,1015,283.2
144,1016,283.3
144,1015,283.4
145,1015,283.5
145,1016,283.6
144,1012,283.7
145,1014,283.8
145,1014,283.9
144,1012,284
144,1010,284.1
144,1013,284.2
144,991,284.3
144,1010,284.4
144,1012,284.5
145,1011,284.6
145,1006,284.7
144,1005,284.8
145,1000,284.9
144,1003,285
145,1006,285.1
145,1010,285.2
145,1010,285.3
145,1011,285.4
145,1011,285.5
144,1011,285.6
144,1010,285.7
145,1010,285.8
145,1010,285.9
145,1010,286
144,1010,286.1
145,1010,286.2
145,1010,286.3
145,1010,286.4
145,1010,286.5
144,1009,286.6
145,1011,286.7
144,1012,286.8
145,1012,286.9
145,1014,287
145,1014,287.1
144,1013,287.2
144,1015,287.3
144,1009,287.4
145,1012,287.5
144,1011,287.6
145,1012,287.7
145,1011,287.8
145,1012,287.9
145,1012,288
144,1011,288.1
145,995,288.2
145,1011,288.3
144,1015,288.4
144,1017,288.5
144,978,288.6
145,969,288.7
144,1017,288.8
144,1017,288.9
145,1017,289
144,1017,289.1
145,1016,289.2
144,1017,289.3
145,1017,289.4
145,1017,289.5
145,1017,289.6
144,1016,289.7
145,1017,289.8
145,1016,289.9
144,1017,290
145,1016,290.1
144,1016,290.2
145,1017,290.3
144,1017,290.4
145,1016,290.5
144,1016,290.6
144,1016,290.7
144,1017,290.8
145,1016,290.9
144,1017,291
144,1017,291.1
144,1016,291.2
145,1017,291.3
144,1017,291.4
145,1016,291.5
144,1016,291.6
144,1017,291.7
145,1017,291.8
144,1017,291.9
144,1017,292
144,1017,292.1
144,1017,292.2
145,1017,292.3
144,1017,292.4
145,1017,292.5
144,1017,292.6
144,1017,292.7
144,1017,292.8
145,1017,292.9
144,1016,293
145,1016,293.1
144,1017,293.2
